date,product_id,category,region,price,quantity,discount,profit,month,day,weekend,stock_estimate,competitor_price
2015-01-03,FUR-BO-10003272,Furniture,Central,150.2664,9,0.32,-437.5404,1,3,1,57,118.2664
2015-05-08,FUR-FU-10000723,Furniture,Central,41.32,3,0.0,11.1564,5,8,0,35,42.32
2017-11-30,FUR-TA-10001889,Furniture,South,254.526,7,0.4,-653.2834,11,30,0,62,239.526
2014-08-08,FUR-FU-10002088,Furniture,Central,8.98,6,0.0,22.6296,8,8,0,33,0.9800000000000004
2014-04-20,FUR-TA-10001705,Furniture,Central,148.82,5,0.3,-95.67,4,20,1,66,142.82
2014-04-20,FUR-TA-10004442,Furniture,Central,200.795,2,0.3,-131.951,4,20,1,34,162.795
2017-11-25,FUR-BO-10002213,Furniture,West,119.833,3,0.15,-29.6058,11,25,1,52,134.83300000000003
2014-12-06,FUR-TA-10004086,Furniture,Central,42.99,5,0.5,-120.372,12,6,1,98,12.989999999999997
2014-12-06,FUR-FU-10002088,Furniture,Central,3.592,3,0.6,-4.8492,12,6,1,46,11.592
2014-12-14,FUR-CH-10002439,Furniture,South,46.576,4,0.2,13.9728,12,14,1,72,57.576
2015-11-13,FUR-FU-10001025,Furniture,Central,1.944,9,0.6,-7.4358,11,13,0,106,18.944
2014-09-14,FUR-TA-10001039,Furniture,East,51.588,9,0.4,-108.3348,9,14,1,35,91.588
2017-12-29,FUR-FU-10002501,Furniture,West,12.64,8,0.0,37.4144,12,29,0,99,8.64
2016-11-13,FUR-FU-10003096,Furniture,Central,7.59,4,0.0,13.0548,11,13,1,63,-41.41
2016-04-01,FUR-CH-10000454,Furniture,East,219.582,6,0.1,292.776,4,1,0,43,254.582
2017-02-02,FUR-FU-10003039,Furniture,West,43.13,2,0.0,29.3284,2,2,0,61,45.13
2017-12-24,FUR-FU-10001731,Furniture,West,2.136,4,0.2,1.9224,12,24,1,68,-29.864
2017-12-24,FUR-CH-10001394,Furniture,West,280.792,3,0.2,105.297,12,24,1,84,285.792
2015-08-07,FUR-FU-10000305,Furniture,Central,70.98,3,0.0,34.0704,8,7,0,60,75.98
2017-06-30,FUR-CH-10000229,Furniture,Central,189.686,3,0.3,-178.8468,6,30,0,96,143.686
2017-06-30,FUR-FU-10003799,Furniture,Central,7.112,2,0.6,-10.3124,6,30,0,76,-37.888
2014-07-30,FUR-BO-10002916,Furniture,West,170.98,8,0.0,259.8896,7,30,0,79,162.98
2016-11-18,FUR-CH-10000863,Furniture,Central,150.98,2,0.0,33.2156,11,18,0,64,141.98
2015-07-06,FUR-CH-10003968,Furniture,West,56.784,3,0.2,-17.0352,7,6,0,67,82.78399999999999
2014-11-10,FUR-CH-10004997,Furniture,Central,187.98,3,0.0,112.788,11,10,0,78,233.98
2016-05-27,FUR-CH-10002024,Furniture,Central,700.98,5,0.0,700.98,5,27,0,48,671.98
2017-10-19,FUR-BO-10004360,Furniture,Central,109.4664,3,0.32,-91.7586,10,19,0,45,74.46640000000001
2015-04-13,FUR-FU-10004973,Furniture,West,18.84,2,0.0,15.8256,4,13,0,62,46.84
2015-09-13,FUR-CH-10000015,Furniture,Central,216.6,7,0.0,394.212,9,13,1,105,184.6
2014-11-28,FUR-FU-10003773,Furniture,South,79.52000000000001,5,0.0,43.736,11,28,0,26,106.52
2015-08-15,FUR-FU-10004018,Furniture,West,14.89,7,0.0,28.1421,8,15,1,31,51.89
2017-09-01,FUR-CH-10004875,Furniture,Central,71.17999999999999,7,0.0,134.5302,9,1,0,38,107.18
2014-06-14,FUR-BO-10000711,Furniture,Central,70.98,3,0.0,57.4938,6,14,1,26,68.98
2016-06-21,FUR-BO-10003272,Furniture,East,176.784,2,0.2,-44.196,6,21,0,53,186.784
2017-03-19,FUR-TA-10001095,Furniture,West,139.432,5,0.2,8.7145,3,19,1,62,133.432
2017-03-19,FUR-FU-10001185,Furniture,West,30.93,1,0.0,12.6813,3,19,1,32,53.93
2014-10-18,FUR-CH-10004626,Furniture,South,100.89,6,0.0,145.2816,10,18,1,66,122.89
2017-08-22,FUR-TA-10001768,Furniture,West,210.008,1,0.2,2.6251,8,22,0,91,188.008
2014-09-20,FUR-FU-10004952,Furniture,East,54.74,3,0.0,50.9082,9,20,1,49,21.74
2014-09-20,FUR-BO-10001337,Furniture,East,120.98,3,0.0,36.294,9,20,1,52,136.98000000000002
2016-08-02,FUR-TA-10001691,Furniture,West,68.232,2,0.2,15.3522,8,2,0,72,53.232
2015-03-05,FUR-CH-10002647,Furniture,East,49.686,2,0.3,-7.098,3,5,0,64,51.686
2015-03-05,FUR-FU-10003247,Furniture,East,16.784,2,0.2,-5.4548,3,5,0,80,42.784
2014-09-07,FUR-TA-10004154,Furniture,Central,200.795,1,0.3,-22.948,9,7,1,26,243.795
2017-09-11,FUR-FU-10000260,Furniture,West,8.09,4,0.0,11.6496,9,11,0,93,-36.91
2017-01-16,FUR-FU-10001487,Furniture,West,6.98,4,0.0,8.0968,1,16,0,67,-7.02
2017-01-16,FUR-TA-10001520,Furniture,West,57.096,7,0.2,-14.9877,1,16,0,44,46.096
2015-11-07,FUR-CH-10000595,Furniture,East,238.4,3,0.0,178.8,11,7,1,29,260.4
2014-09-13,FUR-CH-10004698,Furniture,Central,56.686,6,0.3,-9.7176,9,13,1,32,49.686
2015-09-05,FUR-FU-10001706,Furniture,Central,3.08,2,0.0,2.9568,9,5,1,75,43.08
2017-05-05,FUR-BO-10004467,Furniture,West,29.997,3,0.7,-152.9847,5,5,0,90,69.997
2014-09-08,FUR-CH-10004287,Furniture,Central,193.34,5,0.3,-13.81,9,8,0,31,239.34
2015-12-26,FUR-TA-10004086,Furniture,East,51.588,1,0.4,-15.4764,12,26,1,35,63.588
2017-07-27,FUR-FU-10004018,Furniture,East,14.89,1,0.0,4.0203,7,27,0,91,61.89
2016-05-30,FUR-TA-10002645,Furniture,South,227.55,10,0.0,386.835,5,30,0,48,218.55
2014-11-16,FUR-CH-10002017,Furniture,Central,18.648,2,0.3,-1.0656,11,16,1,50,3.648
2014-09-21,FUR-FU-10001546,Furniture,Central,4.272,2,0.6,-7.476,9,21,1,81,9.272
2016-02-21,FUR-FU-10000629,Furniture,East,13.79,5,0.0,28.959,2,21,1,70,9.79
2017-11-19,FUR-CH-10003774,Furniture,Central,63.686,3,0.3,-46.3998,11,19,1,75,81.686
2017-04-30,FUR-FU-10000222,Furniture,West,32.48,2,0.0,21.4368,4,30,1,42,52.48
2016-05-02,FUR-CH-10002304,Furniture,South,20.784,9,0.2,11.691,5,2,0,82,61.784000000000006
2017-10-02,FUR-FU-10002364,Furniture,South,5.904,2,0.2,1.3284,10,2,0,36,-18.096
2017-10-02,FUR-FU-10004864,Furniture,South,9.656,1,0.2,1.5691,10,2,0,22,-0.3439999999999994
2017-10-02,FUR-TA-10000198,Furniture,South,330.588,7,0.4,-1002.7836,10,2,0,75,282.588
2017-10-02,FUR-FU-10003691,Furniture,South,9.88,2,0.2,5.928,10,2,0,83,-0.1199999999999992
2015-12-04,FUR-FU-10004270,Furniture,West,4.18,6,0.0,9.0288,12,4,0,40,-27.82
2016-09-04,FUR-FU-10004748,Furniture,East,63.94,1,0.0,24.9366,9,4,1,63,92.94
2014-08-26,FUR-FU-10001731,Furniture,East,2.67,4,0.0,4.0584,8,26,0,65,4.67
2014-05-13,FUR-CH-10002439,Furniture,West,46.576,6,0.2,20.9592,5,13,0,89,42.576
2017-04-14,FUR-BO-10003433,Furniture,South,24.784,8,0.2,-32.2192,4,14,0,67,57.784
2016-12-29,FUR-FU-10000672,Furniture,Central,11.76,6,0.0,23.9904,12,29,0,95,-37.24
2017-04-08,FUR-FU-10004665,Furniture,Central,136.98,2,0.0,71.2296,4,8,1,42,170.98
2017-04-08,FUR-FU-10004188,Furniture,Central,102.3,3,0.0,79.794,4,8,1,95,115.3
2015-10-24,FUR-TA-10002607,Furniture,Central,49.623,7,0.3,-69.4722,10,24,1,74,8.622999999999998
2014-11-19,FUR-BO-10000362,Furniture,East,170.98000000000002,6,0.0,235.9524,11,19,0,48,170.98000000000002
2016-09-24,FUR-FU-10002501,Furniture,West,12.64,5,0.0,23.384,9,24,1,36,25.64
2016-04-09,FUR-BO-10001798,Furniture,West,111.333,5,0.15,6.549,4,9,1,30,70.333
2016-12-03,FUR-FU-10001085,Furniture,West,18.65,6,0.0,51.474,12,3,1,66,23.65
2016-06-14,FUR-BO-10004218,Furniture,West,119.833,5,0.15,35.245,6,14,0,53,138.833
2014-09-05,FUR-FU-10001967,Furniture,South,15.992,2,0.2,1.999,9,5,0,32,53.992
2014-07-05,FUR-FU-10001591,Furniture,South,9.76,2,0.2,5.368,7,5,1,75,36.76
2014-07-05,FUR-FU-10003192,Furniture,South,71.072,3,0.2,15.9912,7,5,1,50,22.072000000000003
2014-09-12,FUR-FU-10003464,Furniture,Central,20.28,2,0.0,12.9792,9,12,0,54,7.280000000000001
2017-12-29,FUR-FU-10004093,Furniture,West,34.23,2,0.0,20.538,12,29,0,85,28.23
2017-09-04,FUR-TA-10001771,Furniture,West,184.784,8,0.2,92.392,9,4,0,86,201.784
2017-09-28,FUR-FU-10001706,Furniture,West,3.08,3,0.0,4.4352,9,28,0,99,-40.92
2014-01-19,FUR-BO-10001972,Furniture,West,36.294,5,0.7,-320.597,1,19,1,81,-11.706000000000005
2016-06-09,FUR-CH-10002774,Furniture,West,40.784,3,0.2,13.7646,6,9,0,101,66.78399999999999
2014-09-26,FUR-CH-10000454,Furniture,West,195.184,3,0.2,73.194,9,26,0,90,244.184
2017-12-19,FUR-FU-10000320,Furniture,West,2.672,5,0.2,4.008,12,19,0,99,32.672
2017-12-19,FUR-BO-10000468,Furniture,West,14.574,7,0.7,-183.6324,12,19,0,53,-24.426
2017-01-30,FUR-CH-10002044,Furniture,South,104.784,4,0.2,-68.1096,1,30,0,88,147.784
2017-04-01,FUR-CH-10003774,Furniture,South,72.784,3,0.2,-19.1058,4,1,1,24,107.784
2014-11-28,FUR-BO-10000330,Furniture,West,102.833,4,0.15,-4.8392,11,28,0,91,86.833
2017-07-15,FUR-CH-10002084,Furniture,East,110.691,6,0.1,88.5528,7,15,1,61,110.691
2017-11-02,FUR-FU-10001847,Furniture,East,3.312,1,0.2,0.6624,11,2,0,98,-13.688
2015-10-08,FUR-FU-10001588,Furniture,West,29.18,5,0.0,62.737,10,8,0,89,-9.82
2017-12-04,FUR-CH-10004540,Furniture,East,23.996,10,0.3,-10.284,12,4,0,102,9.996000000000002
2017-12-04,FUR-FU-10004093,Furniture,East,27.384,2,0.2,6.846,12,4,0,97,24.384
2017-05-22,FUR-CH-10000513,Furniture,Central,90.993,2,0.3,-54.5958,5,22,0,60,43.993
2016-12-19,FUR-TA-10001086,Furniture,West,75.995,6,0.5,-218.8656,12,19,0,64,45.995000000000005
2017-09-07,FUR-FU-10002396,Furniture,West,12.58,2,0.0,10.5672,9,7,0,40,-9.42
2014-11-12,FUR-BO-10004467,Furniture,Central,67.9932,1,0.32,-12.9987,11,12,0,34,83.9932
2017-10-02,FUR-FU-10002963,Furniture,South,5.08,2,0.0,3.4544,10,2,0,68,-37.92
2015-12-14,FUR-FU-10003829,Furniture,South,3.08,2,0.0,1.9712,12,14,0,39,-37.92
2017-03-13,FUR-CH-10003606,Furniture,Central,89.768,1,0.3,-2.5648,3,13,0,66,42.768
2016-12-12,FUR-FU-10004864,Furniture,West,63.94,6,0.0,122.7648,12,12,0,49,100.94
2017-09-09,FUR-CH-10003833,Furniture,West,48.784,5,0.2,-15.245,9,9,1,34,92.784
2017-10-04,FUR-FU-10000076,Furniture,East,19.98,1,0.0,8.5914,10,4,0,72,-26.02
2014-12-15,FUR-FU-10003829,Furniture,West,3.08,2,0.0,1.9712,12,15,0,31,50.08
2014-10-13,FUR-CH-10002880,Furniture,East,122.99,2,0.0,27.0578,10,13,0,79,137.99
2016-09-20,FUR-FU-10001546,Furniture,South,8.544,2,0.2,1.068,9,20,0,55,43.544
2016-09-20,FUR-CH-10002880,Furniture,South,98.392,1,0.2,-11.0691,9,20,0,69,69.392
2017-06-30,FUR-FU-10001591,Furniture,South,9.76,2,0.2,5.368,6,30,0,99,27.76
2016-09-25,FUR-CH-10004218,Furniture,Central,100.98,2,0.0,50.49,9,25,1,70,73.98
2016-09-25,FUR-FU-10000755,Furniture,Central,6.24,11,0.0,17.16,9,25,1,72,-31.76
2014-09-29,FUR-FU-10001706,Furniture,West,3.08,2,0.0,2.9568,9,29,0,22,30.08
2014-09-29,FUR-TA-10002958,Furniture,West,260.98,9,0.0,399.2994,9,29,0,76,292.98
2017-06-26,FUR-CH-10001545,Furniture,South,91.184,3,0.2,-13.6776,6,26,0,40,71.18400000000001
2016-08-21,FUR-TA-10002530,Furniture,East,90.588,9,0.4,-339.705,8,21,1,33,59.58800000000001
2014-02-11,FUR-TA-10003715,Furniture,South,209.37,6,0.0,75.3732,2,11,0,33,205.37
2017-03-26,FUR-FU-10004245,Furniture,Central,20.28,3,0.0,23.1192,3,26,1,24,40.28
2014-12-21,FUR-CH-10004287,Furniture,West,220.96,6,0.2,149.148,12,21,1,39,268.96000000000004
2014-12-21,FUR-CH-10000595,Furniture,West,190.72,3,0.2,35.76,12,21,1,67,184.72
2016-04-01,FUR-FU-10003274,Furniture,South,1.76,4,0.0,3.0976,4,1,0,49,14.76
2017-04-14,FUR-FU-10004018,Furniture,East,14.89,5,0.0,20.1015,4,14,0,46,42.89
2015-01-04,FUR-FU-10001473,Furniture,South,13.73,14,0.0,69.1992,1,4,1,76,24.73
2017-07-17,FUR-BO-10002613,Furniture,West,238.833,5,0.15,210.735,7,17,0,99,198.833
2016-12-18,FUR-TA-10002530,Furniture,West,75.49,5,0.5,-264.215,12,18,1,45,95.49
2016-09-24,FUR-FU-10002671,Furniture,West,10.72,2,0.2,7.504,9,24,1,82,-39.28
2015-06-09,FUR-FU-10003192,Furniture,West,88.84,4,0.0,92.3936,6,9,0,77,60.84
2014-12-29,FUR-FU-10000193,Furniture,Central,12.992,3,0.6,-50.6688,12,29,0,76,-6.008000000000001
2014-07-28,FUR-FU-10003623,Furniture,South,21.648,6,0.2,12.9888,7,28,0,30,32.648
2015-12-26,FUR-CH-10002044,Furniture,Central,91.686,3,0.3,-90.3762,12,26,1,90,134.68599999999998
2015-12-10,FUR-CH-10000785,Furniture,East,180.98,3,0.0,141.1644,12,10,0,64,171.98000000000002
2016-05-05,FUR-TA-10001676,Furniture,West,35.544,2,0.2,-1.7772,5,5,0,47,5.543999999999997
2014-12-14,FUR-TA-10002645,Furniture,East,136.53,1,0.4,-52.3365,12,14,1,43,143.53
2015-05-08,FUR-FU-10001095,Furniture,East,26.48,3,0.0,30.1872,5,8,0,47,58.48
2015-05-08,FUR-CH-10002647,Furniture,East,63.882,2,0.1,21.294,5,8,0,85,77.882
2017-12-08,FUR-BO-10003159,Furniture,Central,114.98,4,0.0,41.3928,12,8,0,27,125.98
2017-06-29,FUR-BO-10002598,Furniture,East,70.98,9,0.0,185.2578,6,29,0,105,90.98
2017-06-29,FUR-FU-10003976,Furniture,East,12.58,2,0.0,8.5544,6,29,0,90,-35.42
2014-01-20,FUR-FU-10003194,Furniture,West,9.65,2,0.0,5.79,1,20,0,26,45.65
2017-03-28,FUR-FU-10001095,Furniture,West,26.48,1,0.0,10.0624,3,28,0,98,17.48
2017-03-28,FUR-FU-10003829,Furniture,West,3.08,7,0.0,6.8992,3,28,0,49,-37.92
2014-05-30,FUR-TA-10001539,Furniture,Central,118.485,3,0.5,-184.8366,5,30,0,40,110.485
2016-02-03,FUR-CH-10000015,Furniture,South,216.6,4,0.0,225.264,2,3,0,86,243.6
2015-08-11,FUR-FU-10004270,Furniture,South,15.384,3,0.2,12.1149,8,11,0,98,-32.616
2017-08-12,FUR-FU-10001473,Furniture,West,13.73,4,0.0,19.7712,8,12,1,83,-29.27
2015-11-03,FUR-CH-10004983,Furniture,East,144.882,10,0.1,209.274,11,3,0,92,97.882
2015-09-24,FUR-FU-10000010,Furniture,West,4.97,3,0.0,4.6221,9,24,0,55,-24.03
2016-04-12,FUR-CH-10001545,Furniture,West,91.184,7,0.2,-31.9144,4,12,0,42,89.184
2014-11-11,FUR-CH-10000988,Furniture,West,112.648,1,0.2,11.2648,11,11,0,78,142.648
2017-10-02,FUR-BO-10001972,Furniture,West,36.294,6,0.7,-384.7164,10,2,0,45,55.294
2017-04-10,FUR-FU-10003829,Furniture,South,2.464,5,0.2,1.848,4,10,0,97,-25.536
2017-09-29,FUR-CH-10002961,Furniture,West,72.784,1,0.2,0.0,9,29,0,61,111.784
2017-09-29,FUR-FU-10004848,Furniture,West,51.75,1,0.0,15.525,9,29,0,76,52.75
2014-09-29,FUR-FU-10000521,Furniture,East,29.34,4,0.0,36.3816,9,29,0,52,60.34
2014-08-20,FUR-CH-10004495,Furniture,Central,210.686,2,0.3,-6.0196,8,20,0,92,244.686
2017-11-13,FUR-BO-10003441,Furniture,Central,68.6664,3,0.32,-27.2646,11,13,0,77,63.6664
2016-02-06,FUR-FU-10000723,Furniture,South,33.056,4,0.2,-18.1808,2,6,1,71,82.056
2015-03-22,FUR-FU-10000747,Furniture,West,45.98,2,0.0,15.6332,3,22,1,62,7.979999999999997
2017-05-12,FUR-TA-10001520,Furniture,West,57.096,5,0.2,-10.7055,5,12,0,48,85.096
2017-09-03,FUR-CH-10004626,Furniture,East,90.801,1,0.1,14.1246,9,3,1,99,57.801
2017-09-03,FUR-CH-10004860,Furniture,East,90.882,2,0.1,-8.0784,9,3,1,26,89.882
2016-12-03,FUR-TA-10004575,Furniture,Central,290.98,2,0.0,104.7528,12,3,1,57,261.98
2016-12-03,FUR-CH-10004754,Furniture,Central,29.98,1,0.0,8.0946,12,3,1,41,64.98
2016-07-21,FUR-CH-10002961,Furniture,South,72.784,5,0.2,0.0,7,21,0,34,71.784
2015-09-22,FUR-FU-10002554,Furniture,South,23.99,2,0.0,11.0354,9,22,0,41,50.99
2015-11-17,FUR-FU-10002813,Furniture,West,20.24,4,0.0,29.1456,11,17,0,95,-24.76
2015-11-17,FUR-CH-10001708,Furniture,West,112.784,2,0.2,2.8196,11,17,0,64,114.784
2015-11-17,FUR-FU-10001591,Furniture,West,12.2,3,0.0,15.372,11,17,0,36,-35.8
2015-11-10,FUR-FU-10004351,Furniture,Central,9.74,3,0.0,12.8568,11,10,0,101,-2.26
2015-08-05,FUR-FU-10002364,Furniture,Central,2.952,5,0.6,-11.439,8,5,0,101,-40.048
2017-09-03,FUR-BO-10004218,Furniture,West,119.833,2,0.15,14.098,9,3,1,64,107.833
2015-11-01,FUR-TA-10002530,Furniture,South,150.98,2,0.0,45.294,11,1,1,46,159.98
2014-08-05,FUR-CH-10002335,Furniture,East,226.67,5,0.0,294.671,8,5,0,51,229.67
2016-11-07,FUR-CH-10001215,Furniture,West,400.784,4,0.2,100.196,11,7,0,48,442.784
2016-06-14,FUR-TA-10001771,Furniture,West,184.784,7,0.2,80.843,6,14,0,43,142.78400000000002
2016-09-24,FUR-FU-10004006,Furniture,Central,42.65,3,0.0,21.7515,9,24,1,60,-5.350000000000001
2016-09-18,FUR-CH-10001215,Furniture,West,400.784,2,0.2,50.098,9,18,1,33,368.784
2016-09-18,FUR-CH-10002880,Furniture,West,98.392,9,0.2,-99.6219,9,18,1,54,77.392
2016-03-13,FUR-FU-10004712,Furniture,West,14.14,2,0.0,7.3528,3,13,1,65,-4.859999999999999
2016-04-03,FUR-FU-10003799,Furniture,Central,17.78,4,0.0,22.0472,4,3,1,35,-13.22
2016-11-27,FUR-FU-10001889,Furniture,East,10.52,3,0.0,10.4148,11,27,1,58,-18.48
2016-12-02,FUR-FU-10003026,Furniture,West,4.84,3,0.0,5.6628,12,2,0,29,-11.16
2015-09-17,FUR-CH-10001973,Furniture,East,99.882,2,0.1,8.8784,9,17,0,33,83.882
2015-09-17,FUR-BO-10004834,Furniture,East,704.784,6,0.2,158.5764,9,17,0,28,734.784
2015-09-17,FUR-BO-10002213,Furniture,East,400.784,5,0.2,-25.049,9,17,0,29,449.784
2016-11-26,FUR-TA-10002958,Furniture,East,156.588,2,0.4,-120.0508,11,26,1,33,163.588
2014-04-08,FUR-TA-10001086,Furniture,South,151.99,8,0.0,316.1392,4,8,0,58,167.99
2014-10-11,FUR-FU-10002107,Furniture,South,2.23,4,0.0,3.9248,10,11,1,95,40.23
2017-07-07,FUR-BO-10001519,Furniture,East,29.07,3,0.5,-45.3492,7,7,0,49,-4.930000000000003
2016-07-04,FUR-FU-10000221,Furniture,West,5.08,5,0.0,8.636,7,4,0,72,49.08
2014-08-25,FUR-FU-10000771,Furniture,West,6.28,1,0.0,2.6376,8,25,0,74,55.28
2014-11-11,FUR-FU-10000409,Furniture,East,11.984,2,0.2,7.7896,11,11,0,28,-10.016
2014-11-11,FUR-BO-10002545,Furniture,East,130.49,4,0.5,-250.5408,11,11,0,101,94.49
2016-03-12,FUR-CH-10003746,Furniture,West,256.784,3,0.2,77.0352,3,12,1,99,221.784
2017-02-09,FUR-FU-10003142,Furniture,West,5.28,4,0.0,6.5472,2,9,0,31,-42.72
2014-07-20,FUR-FU-10003577,Furniture,West,14.340000000000002,3,0.0,15.4872,7,20,1,80,7.340000000000002
2017-02-06,FUR-BO-10001811,Furniture,East,240.784,1,0.2,30.098,2,6,0,90,285.784
2014-09-07,FUR-TA-10001039,Furniture,Central,85.97999999999999,5,0.0,111.774,9,7,1,37,89.97999999999999
2014-09-07,FUR-CH-10004698,Furniture,Central,80.98,2,0.0,45.3488,9,7,1,22,52.98
2016-07-19,FUR-FU-10001185,Furniture,South,30.930000000000003,6,0.0,76.0878,7,19,0,76,34.93000000000001
2016-07-19,FUR-BO-10003546,Furniture,South,100.98,5,0.0,126.225,7,19,0,78,102.98
2017-09-15,FUR-CH-10003396,Furniture,West,61.584,3,0.2,-20.7846,9,15,0,51,62.584
2016-12-11,FUR-CH-10003298,Furniture,East,91.686,5,0.3,-137.529,12,11,1,82,49.68600000000001
2016-12-11,FUR-TA-10003008,Furniture,East,109.53,3,0.4,-147.8655,12,11,1,74,133.52999999999997
2014-12-10,FUR-CH-10001708,Furniture,West,112.784,3,0.2,4.2294,12,10,0,61,95.784
2014-12-13,FUR-FU-10002553,Furniture,West,29.32,3,0.2,7.6965,12,13,1,89,-6.680000000000003
2017-09-07,FUR-FU-10002597,Furniture,West,4.94,4,0.0,8.2992,9,7,0,25,-40.06
2015-11-02,FUR-CH-10003535,Furniture,East,54.882,2,0.1,8.5372,11,2,0,90,31.882
2017-04-01,FUR-FU-10004006,Furniture,South,42.65,3,0.0,21.7515,4,1,1,40,73.65
2014-04-06,FUR-FU-10000747,Furniture,West,45.98,2,0.0,15.6332,4,6,1,67,89.97999999999999
2014-04-06,FUR-FU-10001918,Furniture,West,4.73,7,0.0,12.9129,4,6,1,45,-26.27
2017-07-06,FUR-CH-10000155,Furniture,South,239.24,1,0.2,23.924,7,6,0,54,210.24
2016-12-25,FUR-FU-10003142,Furniture,East,5.28,4,0.0,6.5472,12,25,1,42,-30.72
2015-12-14,FUR-FU-10002963,Furniture,West,5.08,3,0.0,5.1816,12,14,0,72,-36.92
2016-09-04,FUR-FU-10003347,Furniture,South,14.2,3,0.0,16.614,9,4,1,62,49.2
2016-02-04,FUR-FU-10002088,Furniture,West,7.184,2,0.2,3.9512,2,4,0,32,26.184
2017-05-19,FUR-CH-10001482,Furniture,South,104.784,3,0.2,-35.3646,5,19,0,44,143.784
2015-09-03,FUR-FU-10002937,Furniture,West,79.384,3,0.2,89.307,9,3,0,62,59.384
2016-06-09,FUR-TA-10001771,Furniture,Central,230.98,3,0.0,173.235,6,9,0,81,236.98
2016-09-23,FUR-FU-10004963,Furniture,East,7.0,4,0.2,7.7,9,23,0,103,-27.0
2017-05-20,FUR-CH-10000225,Furniture,West,64.784,8,0.2,-97.176,5,20,1,81,34.784000000000006
2017-05-20,FUR-FU-10002191,Furniture,West,6.98,1,0.0,3.3504,5,20,1,86,-9.02
2016-09-01,FUR-FU-10004864,Furniture,East,63.94,3,0.0,61.3824,9,1,0,83,83.94
2014-02-18,FUR-FU-10002396,Furniture,Central,5.032,5,0.6,-11.322,2,18,0,51,42.032
2015-12-14,FUR-FU-10004351,Furniture,West,9.74,3,0.0,12.8568,12,14,0,83,4.74
2017-09-20,FUR-CH-10003846,Furniture,East,90.882,3,0.1,18.1764,9,20,0,51,67.882
2017-09-20,FUR-CH-10003061,Furniture,East,80.991,1,0.1,8.0991,9,20,0,50,38.991
2017-09-20,FUR-CH-10004086,Furniture,East,262.557,11,0.1,609.7157,9,20,0,90,306.557
2017-09-20,FUR-CH-10001215,Furniture,East,450.882,5,0.1,375.735,9,20,0,97,406.882
2017-08-22,FUR-TA-10002356,Furniture,East,157.266,2,0.4,-83.8752,8,22,0,96,187.266
2016-11-12,FUR-CH-10004495,Furniture,East,210.686,7,0.3,-21.0686,11,12,1,35,175.68599999999998
2016-11-12,FUR-CH-10000454,Furniture,East,170.786,9,0.3,0.0,11,12,1,81,219.786
2016-11-12,FUR-CH-10003746,Furniture,East,224.686,2,0.3,-12.8392,11,12,1,97,219.686
2017-09-19,FUR-FU-10004864,Furniture,West,51.152,8,0.2,61.3824,9,19,0,104,82.152
2017-09-19,FUR-BO-10001972,Furniture,West,36.294,2,0.7,-128.2388,9,19,0,63,24.294
2016-03-31,FUR-CH-10003817,Furniture,East,54.666,6,0.1,54.666,3,31,0,85,69.666
2014-12-27,FUR-CH-10004477,Furniture,East,54.801,14,0.1,161.9674,12,27,1,34,93.801
2016-08-16,FUR-TA-10004152,Furniture,West,80.64,2,0.2,12.096,8,16,0,30,80.64
2014-03-30,FUR-BO-10001337,Furniture,West,102.833,2,0.15,-12.098,3,30,1,23,63.833
2017-12-28,FUR-CH-10003968,Furniture,West,56.784,6,0.2,-34.0704,12,28,0,60,63.784
2016-04-08,FUR-BO-10001608,Furniture,South,70.97999999999999,5,0.0,88.725,4,8,0,76,79.97999999999999
2014-03-18,FUR-BO-10004218,Furniture,West,119.833,10,0.15,70.49,3,18,0,94,125.833
2017-04-20,FUR-FU-10001876,Furniture,East,25.984,2,0.2,10.3936,4,20,0,27,-2.0159999999999982
2017-04-20,FUR-FU-10004671,Furniture,East,14.136,3,0.2,9.5418,4,20,0,63,9.136
2014-03-19,FUR-FU-10003981,Furniture,South,1.664,3,0.2,1.3728,3,19,0,40,23.664
2014-03-19,FUR-FU-10002508,Furniture,South,6.672,3,0.2,5.5044,3,19,0,58,-32.328
2015-09-21,FUR-CH-10000309,Furniture,South,422.51,4,0.0,422.51,9,21,0,84,386.51
2016-12-11,FUR-CH-10004218,Furniture,West,80.784,5,0.2,25.245,12,11,1,26,77.784
2016-12-24,FUR-FU-10003192,Furniture,East,88.83999999999999,9,0.0,207.8856,12,24,1,104,67.83999999999999
2016-12-16,FUR-CH-10001708,Furniture,West,112.784,5,0.2,7.049,12,16,0,39,118.784
2017-12-01,FUR-FU-10002885,Furniture,East,3.856,2,0.2,1.7352,12,1,0,53,-29.144
2016-10-20,FUR-CH-10002372,Furniture,Central,56.686,1,0.3,-14.5764,10,20,0,76,36.686
2017-08-18,FUR-FU-10001475,Furniture,West,21.98,3,0.0,22.4196,8,18,0,98,0.9800000000000004
2015-11-28,FUR-FU-10000087,Furniture,East,22.72,3,0.0,27.9456,11,28,1,56,-18.28
2017-12-23,FUR-FU-10000087,Furniture,South,18.176,4,0.2,19.0848,12,23,1,77,-21.824
2015-10-05,FUR-BO-10003660,Furniture,West,66.294,1,0.7,-103.8606,10,5,0,27,42.294
2015-10-05,FUR-CH-10000422,Furniture,West,72.792,4,0.2,-14.5584,10,5,0,42,108.792
2017-09-11,FUR-CH-10003199,Furniture,West,88.784,2,0.2,8.8784,9,11,0,26,99.784
